chunk_id,year,heading,text,label
51f6c39c8970f9cc,2024,Awards and Recognition,We’re proud to have been named one of Colorado’s Best Places to Work for the past four years in a row.,mission_brand
a482dadf2e3dbe72,2019,Our Openings,"It appears that your current browser is out of date. To ensure you get the best possible experience, we recommend that you upgrade to a newer version or try another web browser. Hotel Engine is designed to run best on any of these modern browsers:",navigation_junk
29bc77e00dd52a17,2014,Forgot Password?,Thank you! Please check your inbox for an email containing instructions on resetting your password.,navigation_junk
18e5dc461b4e4db3,2026,The mindset we bring,"Mission first The mission overrides individual preference, convenience, ego, and secondary agendas. We minimize distractions and focus organizational energy on building and winning. If a decision serves a person but not the mission, the mission wins. If a meeting, initiative, or agenda item doesn't move the business forward, we don't protect it out of habit or politics. Complacency kills Our greatest threat is comfort. We operate with urgency as a default state. We assume survival is never guaranteed. Markets shift. Competitors move. Assumptions expire. Comfort is a signal to probe, not rest. We don't celebrate merely staying in motion. We push toward the edge of what is possible. Work hard on what matters We work with sustained intensity on work that is necessary to move the business forward, including the unglamorous parts. Not all effort is equal, but we don't avoid the hard, invisible, unrecognized work that makes everything else function. We are not here to manage the appearance of work. We are here to produce outcomes. The definition of ""what matters"" is set by the mission, not by personal preference.",mission_brand
1426a0f86077f16f,2022,Be part of something bigger,"We give back by supporting various causes in the areas of environment, women & children, education and equal justice. Click below to learn more about our Corporate Social Responsibility program.",mission_brand
fb23eda2a5a64d94,2022,We aspire to be the best every day,"We’re obsessed with giving our customers the best experience, and we set a high bar every day to make it happen. That starts and ends with finding and nurturing the best and brightest talent. Great people are our number one investment, critical to our success today and our growth in the future.",mission_brand
c950432f00fd05d1,2022,Hotel Engine Team Member DNA,"We’re not for everyone. Here are the personality traits and characteristics we look for in associates. We’re 100% committed to our customers. Everything that we do down to individual interactions is designed to create value for our customers and earn their trust. A natural competitor and innately driven, you are not here to punch the clock. Instead, you always put in the passion, time and effort to win, and you motivate your colleagues and teams to do the same. Question the status quo and make bold bets. Keep asking the “what ifs” and pushing the boundaries of the way things have always been done. Think of new ways to approach obstacles and opportunities that inspire results. Accomplish more with less. Constraints breed resourcefulness and invention. There are no extra points for growing headcount or budget. No matter your rank in the organization, you don’t have to play the waiting game. Speed matters — we take calculated risks, learn, and iterate. Every individual is empowered to take initiative and tackle challenges. Be proud and be accountable for the work you do. Be big enough to own your mistakes and failures and learn from them. Be able to disagree and commit once a decision has been made. While you understand the big picture, you are able to roll up your sleeves and immerse yourself in the details whenever necessary. Make every project or task your best work — no compromises. Set high expectations and hold your colleagues, business partners, and vendors to a higher level of excellence. Through innovation and invention we are constantly looking for new ways to simplify processes. Anyone can make something complex, but it takes ingenuity and discipline to make something simple.",mission_brand
1e829f99b185ee7c,2020,"Are you ready to join a fast-paced, innovative team?","What got us here today won’t get us there tomorrow. We experiment, get creative, and view every step as an opportunity to learn. We don’t wait for others to take the initiative. We act on opportunity as a calculated risk outweighs never acting at all. We don’t wait for others to take the initiative. We act on opportunity as a calculated risk outweighs never acting at all. We roll up our sleeves for a chance to help others when needed. Every door always open, and no role is above assisting others when needed. We roll up our sleeves for a chance to help others when needed. Every door always open, and no role is above assisting others when needed.",mission_brand
141fe90c21aca332,2026,How we communicate and learn,"Blunt and direct communication Clear beats kind. Communication is precise, brief, and actionable. We do not soften messages to protect feelings at the expense of clarity. We do not pad emails to signal effort. We do not hedge to avoid accountability. Good communication here is short, specific, and tells someone exactly what they need to know and do. If you are leaving important information out to make a conversation easier, that is a problem. Truth over comfort Candor is mandatory. We prioritize accuracy and honesty over harmony and ease. Comfortable lies and agreeable silence are forms of organizational failure. If a strategy is weak, say so. If a result is below standard, name it. If you disagree with a direction, raise it with evidence and a point of view, not just skepticism. We debate openly, and we let the best argument win. Silence is not humility here; it is abdication. Unfiltered edge intelligence Leaders pull raw signals from those closest to the work to avoid dilution, spin, and false confidence. Information degrades as it moves up a hierarchy. By the time a problem reaches a senior leader through three layers, it has often been softened, reframed, or buried. We fight this by design. Leaders meet with skip levels regularly, not as surveillance, but as signal gathering. The person closest to the customer, the code, or the problem knows things the org chart will never surface on its own.",mission_brand
b795aacc95498849,2019,Who We Are,"As a privately owned, founder-led company, we’re able to work fast and respond to our customers’ needs without outside influences getting in our way. We believe in building products from the perspective of the client - solving problems for today’s traveling workforce, while innovating for the next generation of mobile professionals.",mission_brand
